input,output
Explain the mechanism by which a buffer overflow can hijack program control.,"A buffer overflow can hijack program control by overwriting critical data on the program's stack, specifically the return address or function pointers. When a function is called, its return address (the location in the code to return to after the function finishes) is pushed onto the stack. If a buffer overflow occurs within that function, an attacker can overwrite this return address with the address of malicious code. When the function attempts to return, instead of going back to the legitimate caller, it will jump to the attacker-controlled code, effectively hijacking the program's execution flow."
List and describe common C/C++ functions that are prone to buffer overflow vulnerabilities.,"Several standard C/C++ library functions are known to be prone to buffer overflow vulnerabilities because they do not perform bounds checking on the data they handle. These include:

*   **`strcpy(char* dest, const char* src)`:** Appends the string `src` to the end of the string `dest`. It copies characters until a null terminator is found in `src`, without checking the size of `dest`.
*   **`strcat(char* dest, const char* src)`:** Appends the string `src` to the end of the string `dest`. Similar to `strcpy`, it does not check if `dest` has enough space to hold the concatenated string.
*   **`gets(char* str)`:** Reads data from the standard input stream (stdin) and stores it into `str`. This function is extremely dangerous as it reads until a newline or end-of-file is encountered, with no limit on the number of characters read, making buffer overflows almost inevitable if the input exceeds the buffer size.
*   **`sprintf(char* str, const char* format, ...)`:** Creates strings with specified formats and stores the resulting string in `str`. While it offers formatting capabilities, it can lead to overflows if the formatted output exceeds the size of the destination buffer `str`.
*   **`scanf(const char* format, ...)`:** Reads formatted input from the standard input stream. If the format specifiers do not include width limits, `scanf` can read an arbitrary amount of data, potentially overflowing destination buffers."
Describe the `strcat` function and its vulnerability.,"The `strcat` function is a C standard library function used to append one string to another. Its signature is `char* strcat(char* dest, const char* src)`. It takes a destination string (`dest`) and a source string (`src`) and appends the contents of `src` to the end of `dest`. Crucially, `strcat` does not check if the destination buffer (`dest`) has sufficient space to hold the combined string (original `dest` content plus `src` content plus the null terminator). If the combined length exceeds the allocated size of `dest`, a buffer overflow will occur, potentially corrupting adjacent memory."
Explain the security risks associated with the `gets` function.,"The `gets` function in C poses a severe security risk due to its lack of bounds checking. It is designed to read characters from the standard input stream (stdin) and store them into a character array (`str`) until a newline character or the end-of-file is encountered. There is no mechanism within `gets` to limit the number of characters read. Consequently, if the input provided by the user is larger than the allocated size of the destination buffer `str`, `gets` will write past the end of the buffer, causing a buffer overflow. This can lead to memory corruption, program crashes, and exploitation by attackers to inject malicious code."
Detail the vulnerabilities of the `sprintf` function.,"The `sprintf` function, defined as `int sprintf(char* str, const char* format, ...)`, is used to create formatted strings and store them in a character array (`str`). While powerful for string manipulation, it is vulnerable to buffer overflows if the resulting formatted string exceeds the allocated size of the destination buffer `str`. Unlike `snprintf`, `sprintf` does not take the size of the destination buffer as an argument, meaning it will continue writing characters until the formatted string is complete, regardless of the buffer's capacity. This can lead to overwriting adjacent memory, causing program instability or security exploits."
What are the security implications of using `scanf` without proper format specifiers?,"The `scanf` function, used for reading formatted input from the standard input stream, can be a source of security vulnerabilities if not used carefully. Specifically, when format specifiers like `%s` are used without any width limitations (e.g., `%10s` to limit to 10 characters), `scanf` can read an arbitrary amount of data from the input. If this input is intended to be stored in a fixed-size buffer, and the input exceeds that buffer's capacity, a buffer overflow will occur. This can lead to memory corruption and potential exploitation by attackers."
Define 'Stack Smashing' in the context of C/C++ security.,"Stack smashing is a type of security exploit that targets the program's call stack. It involves overwriting data on the stack, typically by exploiting a buffer overflow vulnerability. The goal is to corrupt critical information stored on the stack, such as the return address of a function. By overwriting the return address with a malicious address, an attacker can redirect the program's execution flow to arbitrary code when the function returns, effectively 'smashing' the stack."
Explain the function call convention and its relevance to stack smashing.,"The function call convention describes the process by which functions are called and return in a program, involving the use of the call stack. Key steps relevant to stack smashing include:

*   **Step 2: Push the current instruction pointer (EIP) to the stack.** When a function is called, the address of the instruction to execute after the function returns (the return address) is pushed onto the stack. This is typically stored in a location that can be accessed via the EBP (Extended Base Pointer) register.
*   **Step 6: Execute the callee function within its stack frame.** During the execution of the called function (the callee), local variables and buffers are allocated within its stack frame. If a buffer overflow occurs within this frame, it can overwrite data located higher up on the stack, including the saved EIP.
*   **Step 9: Restore EIP from the stack.** When the callee function finishes, it retrieves the saved return address (EIP) from the stack and jumps to that address to resume execution in the caller function.

Stack smashing exploits Step 6 by causing a buffer overflow that overwrites the saved EIP on the stack. When Step 9 is executed, the program will jump to the attacker-controlled address instead of the legitimate return address."
Describe how EIP is overwritten on the stack during a function's execution.,"During the execution of a function (the callee), local variables and buffers are allocated within its stack frame. If a buffer overflow vulnerability exists within this function, and an attacker provides input that is larger than the buffer allocated for it, the excess data can be written beyond the buffer's boundaries. On the stack, the return address (Instruction Pointer or EIP) is typically stored above the local variables and buffers. Therefore, a buffer overflow can overwrite this saved EIP with attacker-controlled data. This occurs during Step 6 of the function call convention, before the function returns."
Explain the consequence of overwriting EIP on the stack after a function completes.,"After a callee function completes its execution, it attempts to restore the original Instruction Pointer (EIP) from the stack (Step 9 of the function call convention). If the EIP on the stack has been overwritten due to a buffer overflow, the program will not return to the legitimate caller function. Instead, it will attempt to execute instructions starting from the address that the attacker placed in the overwritten EIP. This allows the attacker to redirect the program's execution to malicious code, effectively hijacking the program's control flow."
Illustrate an example of stack smashing in C/C++.,"An example of stack smashing involves a program with a vulnerable function, `overflow`, that uses `strcpy` to copy user input into a fixed-size buffer `buf` of 8 bytes. The `main` function prepares a malicious input string containing a long sequence of 'A' characters followed by an address (`\xaf\x51\x55\x55\x55\x55`). This input is passed to `overflow`. The `strcpy` function copies this input into `buf`. Since the input is much larger than `buf`, it overflows. The 'A' characters fill `buf` and then overwrite adjacent stack memory, including the saved EBP and the return address (EIP). The attacker-controlled address (`\x55\x55\x55\x55\x51\xaf`, interpreted in little-endian format) is placed where the return address should be. When `overflow` returns, the program attempts to jump to this injected address, which is intended to point to a malicious function (like `attack()`). The diagram shows the `main` stack frame, the `input` buffer, the saved `Old EIP` and `Old EBP`, and the `buf` buffer. The overflow overwrites `Old EIP` and `Old EBP` with the attacker's data."
Explain the role of the `attack` function in the stack smashing example.,"In the provided stack smashing example, the `attack` function serves as the target for the hijacked program control. This function is designed to print the message ""Attack succeed!\n"". The address of this `attack` function is what the attacker embeds within the malicious input string. When the `overflow` function experiences a buffer overflow and overwrites the return address (EIP) on the stack with the address of `attack`, the program's execution is redirected. Upon returning from `overflow`, instead of resuming in `main`, the program jumps to the `attack` function and executes its code, demonstrating a successful exploit."
Describe the concept of 'little-endian' addressing in the context of stack smashing.,"Little-endian is a byte order in which the least significant byte of a multi-byte word is stored at the lowest memory address. In the context of stack smashing, when an attacker specifies an address (like the address of the `attack` function) to overwrite the return address (EIP) on the stack, they must provide it in the correct byte order for the target architecture. The example shows the attack function address as `\x55\x55\x55\x55\x51\xaf`. The diagram indicates that addresses are little-endian. This means that when this sequence is written to memory, the byte `\xaf` will be at the lowest address, followed by `\x51`, and then the four `\x55` bytes. The processor interprets these bytes in this order to reconstruct the full address."
Define 'Shellcode' and its purpose in exploiting vulnerabilities.,"Shellcode is a small piece of code, typically written in assembly language, that an attacker injects into the memory of a vulnerable program as a payload. Its primary purpose is to exploit a security vulnerability to gain control of the compromised machine. Commonly, shellcode is designed to start a command shell (like `/bin/sh`), allowing the attacker to execute arbitrary commands on the system and compromise it further."
Explain how shellcode is typically used to compromise a machine.,"Shellcode is typically used to compromise a machine by being injected as a payload into a vulnerable program. Once the shellcode is in memory, the attacker manipulates the program's execution flow, often through techniques like buffer overflows or stack smashing, to jump to and execute the shellcode. The shellcode itself is designed to perform malicious actions. Most commonly, it initiates a command shell (e.g., `/bin/sh`), which then provides the attacker with an interactive command-line interface to the compromised system, allowing them to run any command and gain full control."
Describe the process of injecting shellcode into a vulnerable program.,"Injecting shellcode involves placing a small piece of executable code into the memory space of a vulnerable program. This is often achieved by exploiting a vulnerability, such as a buffer overflow. The attacker crafts an input that, when processed by the vulnerable program, writes the shellcode into a memory region that the program can execute. Subsequently, the attacker manipulates the program's control flow (e.g., by overwriting the return address on the stack) to redirect execution to the injected shellcode. The shellcode then executes, carrying out the attacker's intended actions."
Provide an example of shellcode written in C and its execution.,"An example of shellcode written in C is provided, where the shellcode is defined as an array of unsigned characters: `unsigned char shellcode[] = ""\x48\x31\xff\x57\x48\xbb\x2f\x62\x69\x6e\x2f\x2f\x73\x68\x53\x48\x89\xe7\x48\x31\xf6\x48\x31\xd2\xb0\x3b\x0f\x05"";`. This array contains machine code instructions. To execute this shellcode, the C code casts the `shellcode` array to a function pointer of type `void(*)()` and then calls this function pointer: `((void(*)()) shellcode)();`. This effectively tells the program to treat the byte sequence in `shellcode` as executable code and run it. The assembly code snippet shows the corresponding machine instructions, which, when executed, typically result in the execution of `/bin/sh`."
Explain the C code used to execute shellcode.,"The C code used to execute shellcode typically involves defining the shellcode as an array of bytes (e.g., `unsigned char shellcode[] = {...};`). To execute this sequence of bytes as code, it must be cast to a function pointer. The common idiom is `((void(*)()) shellcode)();`. Here, `shellcode` is the array of bytes. `(void(*)())` casts this array to a pointer to a function that takes no arguments and returns void. The parentheses `()` after the cast then invoke this function pointer, causing the program to execute the machine code instructions contained within the `shellcode` array."
Describe the assembly instructions shown in the shellcode example.,"The assembly instructions shown in the shellcode example are typical for executing a shell. Let's break down some key parts:

*   `48 31 ff`: `xor rdi, rdi` - Sets the RDI register to zero. RDI is often used for the first argument.
*   `57`: `push rdi` - Pushes the zero value onto the stack.
*   `48 bb 2f 62 69 6e 2f 2f 73 68`: `mov rbx, 0x68732f2f6e69622f` - Loads the ASCII string representation of `/bin//sh` (reversed byte order for little-endian) into the RBX register. This is the command to be executed.
*   `53`: `push rbx` - Pushes the address of the string onto the stack.
*   `48 89 e7`: `mov rdi, rsp` - Sets RDI to the current stack pointer (RSP), effectively passing the address of the command string as an argument.
*   `48 31 f6`: `xor rsi, rsi` - Sets RSI register to zero. RSI is often used for the second argument.
*   `48 31 d2`: `xor rdx, rdx` - Sets RDX register to zero. RDX is often used for the third argument.
*   `b0 3b`: `mov al, 59` - Loads the value 59 into the AL register. 59 is the syscall number for `execve` on x86-64 Linux.
*   `0f 05`: `syscall` - Executes the system call specified by the value in RAX (which AL is part of), using the arguments in RDI, RSI, and RDX.

Together, these instructions prepare the arguments for the `execve` system call to execute `/bin/sh`."
How can the return address (EIP) be overwritten with the shellcode address?,"The return address (EIP) on the stack can be overwritten with the shellcode address by exploiting a buffer overflow vulnerability. When a function is called, its return address is pushed onto the stack. If a buffer within that function's stack frame is overflowed, the excess data can overwrite adjacent memory locations on the stack, including the saved EIP. An attacker crafts an input that contains the shellcode itself and the address where the shellcode resides in memory. When this input causes a buffer overflow, the attacker's provided address overwrites the legitimate return address on the stack. Consequently, when the function returns, instead of going back to the caller, the program jumps to the shellcode's address."
Illustrate the process of overwriting EIP with a shellcode address using a buffer overflow.,"Consider a vulnerable function `overflow(char* input)` that copies the `input` into a local buffer `buf[32]` using `strcpy`. The stack layout typically places `buf` below the saved EBP and EIP. An attacker provides an `input` string that is longer than 32 bytes. This input string contains the shellcode and the address of the shellcode. When `strcpy(buf, input)` is executed, the `input` string is copied into `buf`. Since `input` is larger than `buf`, it overflows. The overflow first fills `buf`, then overwrites the saved EBP, and crucially, overwrites the saved EIP with the address of the shellcode provided by the attacker. The diagram shows the `input` buffer containing 'A's and the 'Shellcode'. The overflow from `input` overwrites `Old EIP` and `Old EBP` with data that includes the shellcode's address. When the `overflow` function returns, the program will attempt to execute from the address that was written into EIP, which is now the address of the shellcode."
"Explain the relationship between the `input` buffer, `buf`, and the shellcode in overwriting EIP.","In the context of overwriting EIP with a shellcode address, the `input` buffer and the `buf` buffer play a crucial role. The `buf` buffer is a local variable within a vulnerable function, typically allocated on the stack. The `input` is the data provided by the attacker, which contains the shellcode and its intended execution address. The `strcpy` function (or a similar unsafe copy operation) copies the `input` into `buf`. Because `buf` has a fixed, smaller size than the potential `input`, a buffer overflow occurs. This overflow writes data beyond the allocated space for `buf`. On the stack, memory is laid out such that data from lower addresses (like `buf`) can overwrite data at higher addresses, including the saved EBP and the return address (EIP). The attacker crafts the `input` so that the overflow process places the address of the shellcode precisely into the EIP location on the stack. Thus, the `input` acts as the vehicle for delivering both the shellcode and its target address, which corrupts `buf` and subsequently overwrites EIP."
Summarize the vulnerabilities associated with C/C++ systems.,"Systems implemented in C or C++ are susceptible to a range of vulnerabilities. These include issues arising from handling input from untrusted sources, whether from networks (e.g., sendmail, web browsers), users, or files (e.g., email attachments). Programs running with high privileges are particularly at risk. Embedded software in devices like mobile phones and navigation systems also presents vulnerabilities. Common programming errors leading to these issues include buffer overflows, stack smashing, and insecure function usage, which can result in consequences like privilege escalation, authentication bypass, arbitrary command execution, and hijacking of program control."
What are the primary categories of vulnerabilities in C/C++ systems mentioned?,"The primary categories of vulnerabilities in C/C++ systems mentioned are:

1.  **Input from Untrusted Networks:** Programs receiving data from external networks (e.g., sendmail, web browsers, network drivers).
2.  **Input from Untrusted Users/Multi-user Systems:** Programs processing input from users or other systems, especially those with high privileges (root, SYSTEM).
3.  **Processing Untrusted Files:** Programs handling files like downloads or email attachments.
4.  **Embedded Software:** Vulnerabilities in software for devices like mobile phones (Bluetooth), smartcards, and airplane navigation systems."
Explain the concept of 'Corruption of program data' in the context of buffer overflows.,"Corruption of program data occurs when a buffer overflow writes data beyond the intended boundaries of a buffer, overwriting adjacent memory locations. In the example of a buffer overflow using `strcpy`, if a source string is larger than the destination buffer, the excess characters are written into memory that might be occupied by other variables or program structures. This overwriting alters the original values of these adjacent data elements, leading to 'corruption'. This corruption can manifest as incorrect program behavior, crashes, or security vulnerabilities if critical data like function pointers or control variables are affected."
Describe the 'Example of Buffer Overflow' shown in the document.,"The 'Example of Buffer Overflow' illustrates how a simple C program can lead to data corruption. The program defines two character arrays: `str` of size 4 and `buf` of size 12. It then uses `strcpy(buf, ""Buffer-Overflow"")`. The string ""Buffer-Overflow"" is 15 characters plus a null terminator, totaling 16 bytes. Since `buf` is only 12 bytes, `strcpy` writes beyond the allocated space for `buf`. The diagram shows that the source string's data overwrites the memory allocated for `buf` and continues, overwriting the memory intended for `str`. This results in the `str` variable, which was initially meant to hold ""abc"", being corrupted by the overflow data."
"What are the potential consequences of buffer overflows, and provide examples?","The potential consequences of buffer overflows are significant and can include:

*   **Privilege Escalation:** An attacker could exploit an overflow in a privileged process to gain higher access levels.
*   **Bypass Authentication:** Overflows can alter authentication flags or credentials, allowing unauthorized access.
*   **Execute Arbitrary Command:** Attackers can inject and run malicious commands by overwriting command buffers.
*   **Hijack Program Control:** By overwriting return addresses or function pointers, attackers can redirect program execution to their own code."
Explain the 'Privilege Escalation' consequence of buffer overflows.,"Privilege escalation occurs when a buffer overflow allows an attacker to gain higher access privileges than they are normally entitled to. If a program is running with elevated privileges (e.g., as root or SYSTEM), and it contains a buffer overflow vulnerability, an attacker can exploit this to manipulate the program's state. For instance, they might overwrite a variable that controls the program's privilege level, effectively lowering the security restrictions or executing code that bypasses privilege checks, thereby escalating their own privileges."
How can a buffer overflow lead to 'Bypass Authentication'?,"A buffer overflow can lead to bypassing authentication by corrupting the program's internal state related to user verification. For example, if a program uses a boolean variable `Authenticated` initialized to `0` (false) and performs a vulnerable buffer copy, an attacker can craft an input that overflows the buffer and overwrites `Authenticated` with `1` (true). This tricks the program into believing the user is authenticated, allowing them to proceed without proper credentials."
Describe the 'Execute Arbitrary Command' consequence of buffer overflows.,"The 'Execute Arbitrary Command' consequence arises when a buffer overflow affects a part of the program responsible for executing external commands. If a buffer used to store a command string is overflowed, an attacker can inject their own command (e.g., `/usr/bin/ls`) into that buffer. When the program subsequently calls a command execution function (like `execv`), it will execute the attacker-controlled command instead of the intended one, granting the attacker control over command execution."
Explain how 'Hijack the Program Control' can happen due to buffer overflows.,"Hijacking program control via buffer overflows is achieved by overwriting critical control flow data on the stack, most commonly the return address. When a function is called, its return address is saved on the stack. A buffer overflow within that function can overwrite this saved return address with the address of malicious code. When the function attempts to return, it will jump to the attacker-supplied address, executing the malicious code and thus hijacking the program's intended execution path."
List the 'More Vulnerability Functions' mentioned in the document.,"The 'More Vulnerability Functions' mentioned in the document are:

*   `char* strcat (char* dest, char* src)`: Appends the string `src` to the end of the string `dest`.
*   `char* gets (char* str)`: Reads data from the standard input stream (stdin) and stores it into `str`.
*   `int* scanf (const char* format, ...)`: Reads formatted input from standard input stream.
*   `int sprintf (char* str, const char* format, ...)`: Creates strings with specified formats, and stores the resulting string in `str`."
Describe the function `strcat` and its vulnerability.,"The `strcat` function is used to append a source string (`src`) to a destination string (`dest`). Its signature is `char* strcat(char* dest, char* src)`. The vulnerability lies in its lack of bounds checking. `strcat` will continue appending characters from `src` to `dest` until it encounters a null terminator in `src`. If the combined length of `dest` and `src` exceeds the allocated memory for `dest`, a buffer overflow will occur, potentially corrupting adjacent memory."
Explain the security risks of using the `gets` function.,"The `gets` function is highly insecure because it reads characters from standard input until a newline or end-of-file is encountered, without any mechanism to limit the number of characters read. If the input exceeds the size of the buffer provided, `gets` will write past the buffer's end, causing a buffer overflow. This can lead to memory corruption, program crashes, and allows attackers to inject malicious code by overwriting critical data on the stack."
Detail the vulnerability of the `scanf` function.,"The `scanf` function reads formatted input from the standard input stream. Its vulnerability arises when format specifiers, particularly for strings (like `%s`), are used without specifying a maximum field width. In such cases, `scanf` will read characters until whitespace or a newline is encountered, potentially reading more data than the destination buffer can hold. This can lead to a buffer overflow, corrupting memory and enabling security exploits."
Describe the `sprintf` function and its potential for vulnerabilities.,"The `sprintf` function formats data according to a specified format string and writes the result into a character buffer. The vulnerability occurs because `sprintf` does not check the size of the destination buffer. If the formatted output string is larger than the buffer allocated for it, `sprintf` will write beyond the buffer's boundaries, causing a buffer overflow. This can lead to memory corruption and security risks."
Explain the concept of 'Stack Smashing' and its mechanism.,"Stack smashing is a security exploit that targets the call stack by exploiting buffer overflow vulnerabilities. During a function call, crucial information like the return address (EIP) is stored on the stack. A buffer overflow within the function's local variables can overwrite this return address with a malicious address. When the function attempts to return, it uses the corrupted return address, redirecting execution to attacker-controlled code, effectively 'smashing' the stack."
Describe the function call convention steps relevant to stack smashing.,"The function call convention steps relevant to stack smashing involve:

*   **Pushing EIP:** The current instruction pointer (EIP), which is the return address, is pushed onto the stack when a function is called.
*   **Callee Execution:** The called function (callee) executes within its stack frame, where local variables and buffers reside. A buffer overflow here can overwrite adjacent stack data.
*   **Restoring EIP:** Upon function completion, the saved EIP is popped from the stack to resume execution. If EIP was overwritten by a buffer overflow, the program jumps to the attacker's specified address instead of the legitimate caller."
How does overwriting EIP on the stack lead to a malicious function execution?,"Overwriting EIP (the instruction pointer, which holds the return address) on the stack during a function's execution allows for malicious function execution. When a buffer overflow occurs, an attacker can place the address of their malicious code into the EIP location. When the vulnerable function finishes and attempts to return to its caller, it retrieves the value from EIP. Since EIP now holds the address of the malicious code, the program's execution flow is diverted to that code, effectively executing it."
Explain the 'Example of Stack Smashing' provided.,"The 'Example of Stack Smashing' demonstrates how a buffer overflow can be used to execute arbitrary code. A `main` function prepares a long string containing 'A's and a specific hexadecimal sequence. This string is passed to an `overflow` function, which uses `strcpy` to copy it into a small buffer `buf[8]`. The long input overflows `buf`, overwriting the stack's saved EBP and EIP. The hexadecimal sequence is crafted to be the address of a `void attack()` function. When `overflow` returns, the program attempts to jump to the overwritten EIP, which now points to the `attack` function, causing it to execute and print ""Attack succeed!\n""."
What is the purpose of the `attack()` function in the stack smashing example?,"The `attack()` function in the stack smashing example serves as the target for the hijacked program control. It is a simple function designed to demonstrate a successful exploit by printing a confirmation message, ""Attack succeed!\n"". Its address is what the attacker embeds in the malicious input to overwrite the return address (EIP) on the stack, thereby redirecting the program's execution flow to this function."
Define 'Shellcode' and its typical function.,"Shellcode is a small piece of code, often written in assembly language, that an attacker injects into a vulnerable program's memory as a payload. Its typical function is to establish a command shell (like `/bin/sh`) on the compromised system, granting the attacker the ability to execute arbitrary commands and gain control over the machine."
Explain how shellcode is executed after being injected.,"After shellcode is injected into a vulnerable program's memory, its execution is typically triggered by redirecting the program's control flow. This is commonly achieved through techniques like stack smashing, where a buffer overflow overwrites the return address on the stack with the memory address of the injected shellcode. When the vulnerable function returns, the program jumps to the shellcode's address and begins executing its instructions."
Describe the process of overwriting EIP with the shellcode address.,"Overwriting EIP (the instruction pointer, which holds the return address) with the shellcode address is a key step in exploiting buffer overflows. When a function is called, its return address is saved on the stack. If a buffer within that function's stack frame is overflowed, an attacker can craft an input that includes the shellcode and its address. This overflow overwrites the saved return address with the shellcode's address. Consequently, when the function returns, the program attempts to execute from the shellcode's location."
